,gallery,title,content,date,keyword,searchMode,disaster
1178,바오패밀리,영상 분석 돌멩이 추가 글 들고 옴 지금 우리가 할 수 있는 일,질병과 연결되지 않음 희박하지만 아예 없는 경우는 아니기 때문에 mri나 신경계 검사는 당연히 필요함 근데 그거 알아? 딸꾹질을 자주 하면 식욕 부진이 옴. 현지 방문했던 돌멩이 세 사람의 제보 내용을 토대로...,2024-12-09 15:37:00,근데,latest,
1179,만화,설사마스 이번화ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,유혹하는거냐 치요코? 근데 야짤에선 맨날 거유던데 실제론 작네,2024-12-09 15:37:00,근데,latest,
1180,피의 게임3,진짜 이지나는 억눌린게 없이 자란 티가 나는게 매력임,여기 디시갤러들은 대부분 존나 억눌린 삶을 살아온 애들이라 이지나가 남자였으면 질투와 적의가 들었을거임 근데 이쁜 여자고 약점도 많은 타입인가 빛인거임,2024-12-09 15:37:00,근데,latest,
1181,스트리머,근데 칸나 나가서 더 잘벌수도 있음,김어준도 공영방송 나오고 개인유튜브로 더잘벌어서 빌딩삼 ㅇㅇ.. 근데 그건 rp가 유지된건데 칸나는 얼만큼 후원육수들이 따라와줄지 모르겠넹..,2024-12-09 15:37:00,근데,latest,
1182,사이버펑크2077,현재 이 LUT+ENV조합 매우 추천할만함ㄹㅇ 비교스샷,"프림루트3.0 + 프림웨더 조합 : 강추. 색온도 적절, 블룸과 포그 너무 죽이지않고 적당히 살림. *근데 본인은 걍 바닐라에 블라인드비곤env만 씀. 바닐라 오줌월드 색감에 중독되어있고 화면주변부 비넷효과가...",2024-12-09 15:36:00,근데,latest,
1183,기타 국내 드라마,아니 이재명 지지율이 50육박이라며 근데 왜 민주당은,한동훈한테 저러는건데? 무서울께 없을 정도로 압도적인데 민주당 의원들도 하나같이 한동훈 한동훈 왜? - dc official App,2024-12-09 15:36:00,근데,latest,
1184,국민의힘,북한 가만히 있는것만 봐도 딱 나오지않음?,최적 타이밍아님? 생각해보면 무조건 지거나 무조건 이기는 상황이 아닌이상 전쟁 시작을 안할꺼임 근데 지금 상황을 보면 북한 입장에서는 무조건 유리한 상황이고 전쟁? 할만하고 미국도 한국에 대한 반응도 안...,2024-12-09 15:36:00,근데,latest,
1185,남자 연예인,쌀믹스 근데 09년생 한녀 살자시도 공론화되면,일 더 커질거같은데 주어는 안깠지만 정황상 재 맞는데,2024-12-09 15:36:00,근데,latest,
1186,만화,근데 진짜 국가적 사태라 그런지 별별짤이 다 나오는 듯,ㄹㅇ...,2024-12-09 15:36:00,근데,latest,
1187,우마무스메 프리티 더비,근데 뉴쿠는 진짜 좋았던거 아님?,많이썼잖아,2024-12-09 15:36:00,근데,latest,
1188,메이플스토리,20성 블빈마는 근데 너무 비싼거같기도,내 부캐가 20블빈인데 저거 잠재랑 작좀 된게 너무 어머같이 비싼거같음 - dc official App,2024-12-09 15:36:00,근데,latest,
1189,지하성과 용사,근데 레전카드가치를 왜 재정립하냐?,모속강33따리 노작이 5000만 하던게 비정상적인건데 스카사 풀업이 노작보다 꼴랑 물공4따리 올라가는주제에 가격은 5배비싸야할 이유가 뭔데 ㅋㅋ 걍 업글불가 에픽카드나 처만들어,2024-12-09 15:36:00,근데,latest,
1190,굴삭기,실기시험 지적 안받으면 합격임?,"때 흙이 좀 떨어진거? 아무튼 내 생각엔 주행도 굴착도 썩 잘하진 않은거같은데 아무 지적도 안받긴했음 근데 뭔가 시험장 스타일이 실격만 아니면 잘하던 못하던 아무말 안해주는거 같던데 합격받을수 있을까,,?",2024-12-09 15:36:00,근데,latest,
1191,어둠의 트릭컬,앞갤이 존나 기괴한게 분명히 글리젠은 가장 많거든?,"갤챈근캎 네 커뮤중에 지금도 가장 글리젠이 많은 곳이 앞갤이란 말이야? 근데 유동인구(조회수,추천수)는 챈이 앞갤보다 더 높고 정보글이나 공략글, 게임관련 추측글은 각각 카페 근근웹이 갤보다 훨씬 활발...",2024-12-09 15:36:00,근데,latest,
1192,타케우치 타카시,난 아포 콜라보때 지크 내는거보고 지잔 확실히 매듭지을줄,근데 뭐 아직도 히가 특인가 애매한 스탠스고 걍 이럴꺼면 흑잔은 확실히 구다즈 히로인이니까 잔느는 룰러주장때 아포잔느랑 지크 꺼내서 지잔 맺음지어 히가 커플링 볼때마다 답답허이,2024-12-09 15:36:00,근데,latest,
1193,치질,ㅋㅋ 수술 안해도 대노 ㅋㅋㅋ,존나 갑자기 엉딩이에 머나서 아파가지고 병원갓는데 연고랑 약먼저 먹으라네 ㅋㅋ 갠히 쫄앗네 근데 막 다른 치질 환자 사진에 비하면 내궁딩이는 ㄹㅇ 뽀송임,2024-12-09 15:36:00,근데,latest,
1194,타케우치 타카시,근데 새삼 메테오 일러 타령한 거 존나 추하네,에리세 일러 달고 양심 어디?,2024-12-09 15:36:00,근데,latest,
1195,삼성 라이온즈,이걸루 달력만들려구하는데 어때?,평생기억해야지 근데 쌍도는 넘 심하다 이게 공산당아니냐? 아니 공산당이네,2024-12-09 15:36:00,근데,latest,
1196,컴퓨터 본체,무지개 어항 자랑하던애 진심이었나보네,욕먹고 글삭 근데 우리도 진심이었어,2024-12-09 15:36:00,근데,latest,
1197,인터넷방송,최가네 그린팀 억까 거르고,냉정하게 번지못뛸수도 있어 포기 할수도 있어 근데 니들 응원하러고 보는 시청자들 악성취급하는게 개 어이옶다는거임.,2024-12-09 15:36:00,근데,latest,
1198,해외야구,근데 확실히 정치는 종교급인게,코스피갤 이분들 아직도 대깨윤이 대부분이죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-12-09 15:36:00,근데,latest,
1199,건담 ,건붐 알미나 떳었네,근데 배송비 합치면 마트가랑 크게 차이가 없는 여튼 구입완료,2024-12-09 15:36:00,근데,latest,
1200,국내야구,틀딱들 윤카가 이겨 ㅠㅠ,근데 진짜 이김 ㅋㅋ 안 보일시 근첩 ㄹㅇ,2024-12-09 15:36:00,근데,latest,
1201,역학,비다들 착함은 싸울때 드러남ㅋㅋ,놓고도 잘못한지모르고 정치질해서 싸운사람 매장시켜버리려고하는데 비다들은 싸우면 아 내가 잘못하긴했구나하고 가만히 있더라 근데 비다들도 인정안해 걍 지보다 기쎈사람한테 1대1로지면 그제서야 반성하지,2024-12-09 15:36:00,근데,latest,
1202,해외축구,근데 무관인데 발롱11위인건 순수 축구실력이 개쩌는거네,역시 대흥민 ㄷㄷ - dc official App,2024-12-09 15:36:00,근데,latest,
1203,MLB,졸토 이쉑 씹왁에 삔또 상한거 뒤끝 있었네요ㅋㅋ,양키이고 싶어했고 꾀지가 라인업에서 본인을 보호하고 클럽하우스에서 모두를 이끄는걸 좋아했음 근데 연초에 어떤 지역에서 소토 가족들이랑 소토 개인 셰프/운전기사를 허용하지 않았던 열정 넘치는 양키 직원...,2024-12-09 15:36:00,근데,latest,
1204,해외야구,걍 국힘은 정떡에 질려서 사람들 티비보기 지겹다는 얘기나오기를 기다리죠,근데 이게 유튜브 쇼츠보다 더 재밌는데 어떻게 그만두는지 ㅋㅋ 내란죄로 개두창 창녀쥴리 사형! 땅땅땅크 이러면 정은신도 재밌다고 볼듯ㅋㅋㅋ,2024-12-09 15:36:00,근데,latest,
1205,인터넷방송,수장이 2부에 크루 멤버들하고 밥 먹거나 야방만 해도,"충분히 살아남. 근데 그거 하기 싫어서 결국 게임으로 채우고, 애들 낙수를 아예 안 줌. 술먹방도 안 함, 야방도 안 함 ㅋㅋㅋㅋㅋ 스튜디오에서 고정 컨텐츠 1부, 2부 게임 ㅋ",2024-12-09 15:36:00,근데,latest,
1206,국제결혼,베트남은 아직도 남자 경제력>외모임.,한국도 예전에 의사면 미스코리아 여자랑 결혼 쉽게 함. 근데 지금은 의사여도 못생겼으면 미스코리아 여자 만나기 쉽지 않아. 한국은 외모도 중요한 시대가 오긴했음. 그리고 한국은 여자도 능력이 중요해졌음...,2024-12-09 15:36:00,근데,latest,
1207,남자농구,연맹이 조사를 원할리가 있나?,사실로 밝혀져도 리그 이미지에 타격 주고 본인들 업무에 부담만 더할텐데 안 하려고 들게 뻔하지 근데 막상 들춰보면 이런 사안이 한 둘이겠나? 여러 건이 더 제보와 카더라의 바람을 타고 들썩이면 감당하고...,2024-12-09 15:36:00,근데,latest,
1208,중도정치,열우당 갈등 심했던 이유?,넓은 것도 한몫했지 보수에서 ~ 좌파까지 한당에 있으니 갈등이 폭발 안하기 힘들지 당시 지지자들끼리도 갈등이 심했다....... ㅋㅋㅋ 근데 그 정당이 재앙이의 민주당 찢의 민주당보다는 좋아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-12-09 15:36:00,근데,latest,
1209,만화,근데 시위 ㄹㅇ 왜 감,https://youtu.be/K-K47wRkXns ​게임하고 릴스 볼 시간도 모자란데,2024-12-09 15:36:00,근데,latest,
1210,국내지하아이돌,근데 성별 혼합 그룹이면,오타가 동성멤버 질투하는 경우도 생김? 좀 궁금함,2024-12-09 15:36:00,근데,latest,
1211,아이묭,근데 생각할수록 짱구<<숭배마려움,묭 최전성기때 딱 맡겨서 초갓곡뽑아내게하고 심지어 영화에 등장시킨게 걍 보법이다름 ㅇㅇ,2024-12-09 15:35:00,근데,latest,
1212,힙합,유튜브뮤직으로 듣는데 otl 믹싱수정버전 어케 듣냐?,전에꺼랑 똑같음 유튜브뮤직으론 바뀐거 못들음?? 근데 난 바꾸기전 기존 로보트 버전이 더 쓸쓸해서 좋음 오히려 좋아,2024-12-09 15:35:00,근데,latest,
1213,던전앤파이터,근데 얘가 캐리댐???,서폿이라며,2024-12-09 15:35:00,근데,latest,
1214,옛날바람(메이플월드),주술 해보면 징징이 정상이긴함,둘 중 하나임 좆같아서 다른직업 갈아타던지 주술 이악물고 하면서 계속 징징대던지 근데 구조적으로 진짜 개똥망캐릭인건 맞음 9초에 한마리 잡기는 옛날메이플도 이렇게는 안하지 ㄹㅇ..,2024-12-09 15:35:00,근데,latest,
1215,트릭컬,근데 개노가 그리 자주 나오는 게 아니잖아,이번에도 없겠지,2024-12-09 15:35:00,근데,latest,
1216,국민의힘 비대위,박통 탄핵 정국 당시에 지지율 4프로까지 갔음,근데 지금은 계엄을 때리고 그 난리가 나도 17프로였음 어차피 계엄전에도 19프로 찍어본거라서 지지율은 문제 없다고 본다. 걍 존나 임기만 지키고 싸우면 그만임. 쟤들 계속 탄핵 예산 삭감 하라고 내비두면...,2024-12-09 15:35:00,근데,latest,
1217,번개장터,구매자 외부채널 신고됨?,그뒤로 판매제한 먹었는데 시간대가 딱 거파난 뒤더라고 환불 바로 해주고 끝냈는데 신고 먹인게 괘씸해서ㅇㅇ 나도 구매자 신고 먹여주고 싶다 구매자도 외부채널 신고 가능함? 근데 신고할때 스샷 첨부 어케함,2024-12-09 15:35:00,근데,latest,
1218,붕괴 스타레일,근데 신경원은 진짜 있을법한 이름 아닌가,난 못봤지만 있을듯,2024-12-09 15:35:00,근데,latest,
1219,이별,잘생긴애들은 진짜 재밌겠네 ㅋㅋ,안에서 도킹시도해서 말겁나많았다고 여친이 여미새라고욕함 심지어 여친 친한동기도 저 남자랑잤음 근데 나랑헤어지고 내 전여친도 바로 저남자랑 둘이술마셨더라 ㅋㅋ 했겠지 뭐 그냥 개좆같아서 혼자 적는글임...,2024-12-09 15:35:00,근데,latest,
1220,미국 농구,요키치 근데 클블 가면 시즌 트더+ 우승 노릴 수 있냐?,클블 보니까 골밑이 약점이던데 득점 볼륨은 좀 줄어들어도 3점 잘 쏘는 애들 많으니 시즌 트더+우승 노리기 가능?,2024-12-09 15:35:00,근데,latest,
1221,해외야구,근데 밤길 무섭다는 분들이 개저씨 차는 어케 믿는지,ㅋㅋㅋ,2024-12-09 15:35:00,근데,latest,
1222,패스 오브 엑자일,템이 복사되기도 해?,나 상점에서 이속 달린 신발 있길래 샀거든? 근데 옵션이 뭔가 익숙하길래 다시 보니까 내가 원래 끼고있던 신발이랑 완전히 똑같음 생긴것부터 옵션 렙제 그런거 전부,2024-12-09 15:35:00,근데,latest,
1223,OK저축은행 브리온,모건 처음 입단 할 때 반응 기억남?,다들 '아니 아무리 그래도 모건을 데려온다고?' 라는 반응이었음 아예 프론트 ㅈㄴ 욕하는 사람도 많았고 근데 그렇게 욕먹고 오자마자 곧장 플옵진출했었음 - dc official App,2024-12-09 15:35:00,근데,latest,
1224,해외주식,보수적 매매 하는 사람들은 오히려 포모 와서 잃는 장이긴 한데,물 만난 고기인 장이다 이만한 기회가 또 언제 올지도 모르는데 먹을 수 있을 때 배터지게 먹자 근데 그냥 막연한 기대감 및 희망회로 딸딸이지만 난 트럼프하고 머스크가 본인들 임기내에 미친놈들처럼 돈 풀 거...,2024-12-09 15:35:00,근데,latest,
1225,이별,힘든건 무뎌지면서 마음은 그대로인 애들아,너넨 혹시 재회를 바라고 있냐? 이제는 확실히 덜 울고 덜 힘들다. 근데 난 아직 상대를 향한 마음은 그대로거든? 당연히 다시 만나는 것도 바람. 어제 친구가 그러더라. 차라리 이번달에 연락을 해보는 건...,2024-12-09 15:35:00,근데,latest,
1226,UFC on ESPN,근데 이갤러리 근들갑 망상하난 지리네,시릴간 본인도 진거 알아서 먼저 내려갔다도르 할로 경기보고 토푸리아 겁먹었다도르 그냥 망상 수준이 시발 ㅋㅋ 내가 다 부끄럽네 진짜,2024-12-09 15:35:00,근데,latest,
1227,유희왕 마스터듀얼,근데 덱값싼덱 얘기할때 유벨얘기가 별로 없단말이지,이새끼 진짜 쌀숭이수준 날먹가격인데 - dc official App,2024-12-09 15:35:00,근데,latest,
1228,버츄얼 스나,근데 경찰들 개 쫄아서 시민에 붙은거 좀 아쉽긴 함,지금 오승철 편이 너무 없어서 전쟁 각이 안 나옴 이러면 진짜 근주 리제 말대로 갱은 오승철에 붙어줘야 하는데 솔직히 그동안도 개쫄보라 욕 먹기 싫다고 소꿉놀이나 하던 갱이 얼마나 반란군에 붙을지..,2024-12-09 15:35:00,근데,latest,
1229,로보토미 코퍼레이션,근데 후뫼 그 옵션도 있더라,본인이 가진 부정적 효과 무작위 2개 제거 이거 이번 스토리에서 존나 유용하게 썼음 걍 출혈 다 몰아준 후에 에고 쓰면 되니까 에고 패시브도 사기고,2024-12-09 15:35:00,근데,latest,
1230,걸스플래닛999,아존나 웃기네ㅋㅋ 한국경제 카카오한테 지령 받았나,자꾸 이미 다 예전에 나온 하이브 주식 가지고 선동하려 하는데 계엄 터져서 다 묻힘ㅋㅋㅋ 근데 얘네 계엄 터지고 묻히는데도 꾸준하게 지금 하이브 선동 하는데 얘네 계획이 다 틀어졌구나ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-12-09 15:35:00,근데,latest,
1231,상업영화,근데 진지빨고 코로나 이후로 문화계가 여러모로 뒤바뀜,ㄹㅇ,2024-12-09 15:34:00,근데,latest,
1232,국내야구,실시간) 오늘자 트럼프 트위터.jpg,윤석열은 애초에 대통령에 안맞는 이유.EU - 국내야구 갤러리 그리고 본인이 그걸 누구보다도 잘 안다 근데 왜 대통령이 됐을까? 검사로 살면서 나쁜놈이나 잡아야지 왜 갑자기 대통령이 됐는지 알아? 알아...,2024-12-09 15:34:00,근데,latest,
1233,AFK 새로운 여정,아니시발 근데 방치겜이라 컨텐츠 적은건 이해하겠는데,그래도 크리스탈이든 무한아레나든 이벤트 하나는 상시로 돌아야되는거 아니냐? 크리스탈 끝났는데 왜 이벤트가 없음,2024-12-09 15:34:00,근데,latest,
1234,장르소설,근데 TS선협 이제 누가써줌?,진짜 없지않음?,2024-12-09 15:34:00,근데,latest,
1235,피크민,근데 거대 버섯은 주말에만 있는 거 아냐?,지금 월욜인데 어케 거미버 버섯 구인이 되는 거임? 아직 피크민 잘 모름.. 아 그리고 거대 이벤트 버섯 말고 그냥 대형 색깔 버섯도 있던데 그것도 큰 버섯이니까 거미버처럼 보상 좋은 거야?? 대형 색깔 버섯은...,2024-12-09 15:34:00,근데,latest,
